,SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,SVD_21,SVD_22,SVD_23,SVD_24,SVD_25
TN9B,279.56864806449926,7.2089065681722015,128.5142449312703,356.45336385094765,1006.4083021832546,-260.24510822991516,220.57886394637737,-21.858481773515205,591.7543211426669,-182.8901586297963,463.67461557443005,-466.60434865966056,-34.394083457232284,124.89392034521629,647.7050512999394,-443.8518407851268,72.28208185287096,37.66838321583008,-50.53445590481834,98.9144365800421,142.6246694560639,-172.9528142606603,-308.90143281414555,239.8739318990157,-232.27776746593727
TN9C,229.02619824391542,13.359489509044202,148.12495364877023,352.7551725872732,1051.6621328493807,-369.9194680843916,276.16260217401873,-127.79042122937939,571.427767721052,-170.24028977009888,495.02251102058756,-440.3158982415264,-26.853267734877555,80.36761132737207,744.3945490479844,-567.0729759265923,233.38005457532634,-51.00335626921463,-53.40241970300829,124.28786549210545,136.98256230667207,-156.71442725768978,-338.91714700981686,236.1246766654143,-445.16667637420124
TN10A,6170.514569981411,-1777.213269923935,-157.46550781905754,-808.7397405892418,-520.0791470055055,-236.2494035713052,-206.16202495131708,-984.3581651790987,639.9000478308408,381.83547069590264,-646.7235135035202,-40.33554369033462,-271.9844954413318,731.8309732792568,223.97122038148606,29.242368910458538,37.44462464258564,-122.67908485409943,-209.67799064544667,187.51983616364362,87.01098464528005,-101.45528302051582,-250.54359103188844,-265.5648965007339,187.1345971559888
TN10B,189.33356686295653,12.327974397884438,131.7317226155152,308.6650055147701,902.3124566229377,-344.0634107646096,208.97236187398983,-51.86756375764299,553.0821164781592,-143.99295583622438,460.3505419109874,-463.7821234165709,-82.62795939281213,78.74710440814466,595.1009450987416,-485.48910708960346,210.3855475748597,-120.7754736554077,-32.378287734104504,56.400111076765725,85.93899994972878,-121.75691200919856,-251.1303414935816,181.25098098858248,-136.10857731094214
TN10C,6811.153803667787,-1985.2045169817209,-183.73240894013364,-903.2283071463231,-682.6730371140471,-239.53709327230112,-287.009798476486,-1384.1117001797745,773.919200322085,413.50593582012766,-592.8160848086567,17.73786836053113,-315.1706161181466,750.8762531483444,78.66918533233348,-150.5884768793132,90.58363345230612,-55.795498169732454,-188.646085083426,198.32460936084675,3.8485434554565217,-136.98631851971186,-338.0930123391878,-337.8358830292496,266.4647646881952
TN11B,353.30230969059454,-15.86137679805255,124.6734793136164,373.33697941097563,1029.888766258616,-98.14618309258428,152.35571776721164,-95.63835013671941,577.3598530306845,-115.0589271239614,443.84983820089064,-386.0815030014648,-48.55261118362341,64.58821703208427,630.4049322896848,-267.49619223051934,764.8420457451064,183.00182038789757,-89.68866332087418,126.27458363938409,193.23531980461095,-156.30329687338613,-307.0727815570764,197.22327345608338,-356.5663716678415
TN12A,6162.326366402584,-1779.0384934166516,-151.09667807662439,-797.9805084269997,-505.1254963739024,-273.00066348427004,-187.51490278606786,-1012.2235571985459,564.6794916053959,431.4081716290804,-421.74309727378244,-115.9218775697271,-175.83811773999207,541.8913383429548,359.7495606551303,254.44716508027486,27.637985798636322,-205.35804478334578,-119.12307439272212,77.79992301633428,97.5077791978834,-35.875503929482875,-69.4368366026522,-99.91866061136274,60.6967167112186
TN12B,252.51638302182133,32.50873860350588,179.1782453142729,472.6050670321984,1229.5039229438003,-412.62548173320255,232.3062486947855,-103.1131166886942,890.2057049403322,-118.60630832833728,828.474819445243,-832.9924761307595,-9.30190323016382,120.79198363502925,699.8763828742769,-508.4987867794197,456.30543939293574,133.91805160181673,-69.97297702316777,65.27240941999685,319.2548147452065,-344.3697473125089,-398.95317414695234,356.4333864750483,-470.05685431189954
TN12C,231.34631863006922,34.64507342456338,182.0006879778885,490.39213947498035,1252.7889461295438,-410.1427761637075,260.03380185599855,-156.6983657506671,859.2771505919917,-116.96874394022794,826.5540124704453,-812.7547782633823,2.6405675822898798,110.83613715931352,710.7093914517403,-494.30503138914577,538.3567939025994,210.80489063325945,-64.7915169599362,60.60190314137077,316.1513380119476,-351.6584572551486,-413.4647941491169,345.71113777333437,-499.7046879630296
TN13A,251.6851646719954,39.33746444736399,181.1021160238087,465.1367462242789,1163.894280990275,-432.19474667993074,216.86967825857084,-27.073567361095588,944.9331681195448,-117.38433704355289,854.8638760878778,-894.1781327022917,-9.259417541089423,139.97221792618856,759.9201917599531,-623.3560656141502,282.9251009111709,-28.276029526640816,-61.1725110259519,67.47305104499424,276.2029670553375,-350.3604382488088,-370.33266153570844,346.27351292856326,-477.82359323560723
TN13B,202.93748367687235,53.7461340238793,192.39221969195128,471.69492828052233,1223.840317459974,-424.9917862262422,246.66580865188774,-59.404614691627884,930.4662319657141,-129.39273973313138,863.6134186501523,-854.9552111018804,20.768833057938647,126.48252902143261,772.2487703698845,-629.3918807206296,249.59979973794117,-9.548651675694085,-40.128307347522956,38.87024288386917,259.32843268792584,-347.83788573227207,-361.3674620751814,333.5412640754583,-468.0139091548004
TN13C,246.85642554633722,33.0277180553049,148.85700944740148,364.4176392747458,1005.9329673181248,-152.33177699480555,135.21521683200433,51.069573665594405,702.339159380769,-151.86274328479433,592.7592731037095,-597.0887162578281,-30.043849441827913,124.2478144360338,723.255415551302,-520.6221557574324,279.5380783543131,-182.2306541181073,-47.76296167607991,75.01349477861419,132.96410984619973,-210.41073508737864,-237.18670563265707,203.49114628521158,-336.9583077666352
TN14A,459.1634689244547,-46.52856601996115,131.29090404198027,316.5588249849173,938.8234639589277,-264.63006609379215,167.54861763123057,-95.3203485217848,544.3396816851761,-156.9131780219717,487.7997934076107,-503.81024732494126,-41.55549744224217,114.46105737841981,740.4240317226366,-491.5960977914512,191.30181009235147,-112.02921606580871,-38.54135034250477,98.81494501626285,65.8334587280288,-119.65842922891662,-199.9418193597441,161.4343618948118,-285.5099475005485
TN14B,293.48526074210685,24.649514606968538,210.33493262412625,517.2534036389227,1427.8930169031012,-660.3970934943537,386.70375540299443,-273.9643808552164,743.525520210239,-212.82541991093564,813.7110962201668,-828.9263662251101,25.477232505410633,143.67667184054372,904.1147918469428,-713.3972410658909,122.32371159820035,149.6697679630945,-51.51390539339987,111.76920140360274,239.73947470163895,-285.73029705750355,-427.60354349565677,337.4133380019647,-536.0433377936888
TN14C,411.5928881909744,-35.02133937726835,131.18679111431626,317.90623729228275,942.1736910778077,-238.6363879967797,165.76452964754705,-98.86273955325089,535.976337571012,-134.22310632155776,498.2538887508616,-513.1975415517481,-40.3179057951832,86.66565975256498,722.6117460960241,-529.4445104746633,156.9935435078233,-130.02840913215638,-41.60314275713462,107.52856230090757,68.07054030321788,-116.8242475325543,-200.76547488903725,160.15578881838059,-291.2042629828704
TN15A,376.67624620556614,-17.873143046407705,160.65305787757768,397.5408652025448,1182.171406992408,-579.8205999696362,364.3727651525256,-195.137615467905,607.4022860811297,-150.07003572232568,566.2356667358762,-616.0574682323652,23.258908568356894,99.98597716838022,718.8592541898296,-512.3949057060727,21.11409422582235,167.38850358274578,-30.379931739610427,58.79284217853958,186.18075337388817,-237.43071723433565,-334.862279117923,256.14543269906716,-284.6823886849638
TN15B,215.44020197683875,9.893885269529356,100.42342541537343,224.21411667140072,737.4706897972343,-314.44757029816805,231.5135221927752,-35.894232388443605,315.462996032071,-193.4999898051294,241.7154085900541,-289.8669191236912,6.77838607328763,141.58422200524845,396.67850730273796,-249.59288826009774,-26.770556736107533,135.5428535316422,-63.854507461457125,99.47028633564291,140.93950577038908,-147.23071005445033,-239.54598758216903,72.56569935312825,-80.46757113374068
TN15C,316.7249173812042,-9.768332007172308,118.46704170152661,300.81810547474777,865.6332320040704,-278.3028937976421,185.75818514671505,-75.76711658069712,483.7850582032658,-143.82839540223864,417.57480717432475,-411.16717186338667,-35.679274201310385,77.79410601801364,660.4319012856354,-472.305174039764,122.2436388486851,-104.12121554158821,-32.50747540732776,89.09109195637485,54.165722955338836,-115.62565925431872,-191.69351418239836,148.95956154997248,-208.62322066494104
TN16A,159.79217847600182,-1.462373125609678,26.684151397991513,51.60323090951332,265.7997219203292,-103.96477020543766,85.16567414965135,149.01641176136732,120.57892404742998,-191.49217108463307,-40.48726558804822,-44.060687069668944,-25.00658298366236,166.4995765331246,145.41330816455527,-45.13507425003432,-34.51029234267271,50.1580212863657,-95.90387082993789,129.604537973179,100.37453186749029,-75.18523839977071,-138.89067823267484,-102.92892799989747,91.7785629097078
TN16B,316.51792169525896,4.819971423320063,188.97168695998366,475.3447206950934,1439.6014702359082,-749.5075747763244,491.2985782886793,-342.21226429177165,566.0904442608039,-227.65974943297843,576.8999156469768,-574.4446871313354,47.71063740623145,110.66810112162543,788.8583686060257,-558.9981122619969,-51.6450307255483,347.0163334289505,-19.716976977252408,61.67778527371779,205.19833182538267,-220.28365746158718,-394.6627993326911,291.47361086903584,-323.89463271167944
TN16C,279.1954206387573,12.518197356086162,184.47036778926426,462.96084567933445,1396.0304697864196,-721.6458243549123,473.7586631560304,-317.3574718383124,553.6006147021839,-238.26787052704512,581.9995077550053,-572.5185542620209,42.73264696601609,113.2645957052731,789.2049389720031,-560.8575128170429,-54.72727410822921,300.36901040497133,-10.91129340244229,52.73887963665524,185.35619238512783,-212.75639145895371,-372.69071171095135,287.22972255521626,-330.44536504725295
TN17A,431.0119953239416,-46.418168962821014,128.12822306297699,281.3129699687094,982.2481020349081,-346.6957405021786,283.88678834682423,-123.30465426065491,433.63778182446913,-187.84688961996133,368.279425202784,-346.17104922769374,-16.11734072989025,86.44895430358503,676.9485342010755,-436.9038379634688,74.76863832154524,-50.793881752056365,-20.224255242279863,77.08505784945716,25.12129215862688,-66.2828597019572,-203.04905087147776,135.93666006871783,-102.01979242773295
TN17B,257.15041647519934,16.99432386366615,191.440053830628,447.7432175355373,1383.4884396261318,-700.6349708686256,480.2711480394826,-326.80170265108893,523.7677123030709,-217.401692011145,534.4569056803027,-505.0514808217905,28.189881948310543,81.93316889948721,785.047736291259,-572.5953527489543,-16.014783464067232,241.31341845401525,-10.478022656966587,66.23375677822766,124.16016988372608,-162.12233491984045,-347.73237140531774,245.03796535924104,-239.51271761929286
TN17C,255.56095510044997,1.4393820696918829,132.64239984536061,298.15207646131165,971.9005198467373,-269.4546290866975,253.32593586335776,-80.5920404126885,493.08882447420035,-173.96997038324562,431.7468396398602,-392.96507316890245,-24.541097171139256,78.99885690621879,647.4859952712732,-451.5914090260472,81.90631723038288,-106.60449456345694,-7.8527198329315215,35.2968021333596,53.52494948348086,-97.03120877404183,-169.92936376388712,171.1827968135002,-105.27659953683754
TN22A,493.29976812069344,-64.65403814239943,200.12872855301103,254.98330828208333,1202.817983038834,-544.9306985965576,510.7615584371342,-365.85595858330703,161.96436213245357,-242.92860072935713,313.92359972632124,-281.94722762137326,29.587400894892568,46.586298480629736,908.7379470791324,-639.4395149751219,116.89965113994185,-335.096940623267,18.743176945068203,134.9975085863394,-299.4214061159187,279.10191685127955,21.503190996017178,-38.05903072620082,131.03967224224522
TN22B,411.15151720217483,-34.43475366391266,212.91582655136386,293.9234244479916,1261.3971666866898,-638.8766839613613,537.717041879887,-393.4108561326324,186.86511124022087,-264.7273054913799,342.90632558434163,-319.47357455556136,25.500728749357634,66.36075737127189,988.5503729324296,-712.6873228595821,162.64878254183668,-334.46392875727287,22.29342238715173,152.85570740983428,-335.9020073557184,322.29848818233955,35.738305363486866,-35.668492024460306,100.25841461383348
TN22C,253.2953566890905,23.885477133389198,312.62063516090495,491.03385567288257,1923.3987999232666,-1133.8578808721493,918.7603366711124,-809.977370728698,119.1564071073258,-366.90134521458197,434.7643289450929,-378.1672885359233,147.20393771942832,75.49163829021826,1111.677349749675,-858.0556277746899,-5.296180979140015,155.78755098951348,15.515030892475352,179.95429932076115,-210.05634721583797,246.3832584426812,-207.27303140905053,36.09924915330278,-37.72310647815897
TN23A,253.4392488875554,20.03312919606206,293.245189662857,432.42356287952634,1742.9961002631185,-1053.9315690421954,839.2424740246931,-699.3887192213767,131.78787814072587,-318.16118232978334,402.185411896863,-390.83070071858566,148.19080465726168,70.78564317234294,1110.397157854272,-907.8573035807609,28.106498983093136,-18.177399299985876,34.98666262795701,160.6451612265548,-289.9129166322592,309.096981576124,-104.81087905641641,-0.9827451698670114,-28.877164848882934
TN23B,253.30143058122263,18.931765150396778,289.00609928146156,438.77233286898,1730.5005005860812,-1013.9617947902179,813.0459780601152,-705.6002758955253,163.0625657868652,-321.79497656340493,436.2927623723476,-392.23131099365366,144.71338307919714,75.66912688577072,1145.5914231541472,-939.967709665206,38.372058605719765,-53.61981258410378,39.71103274595946,164.98665251114886,-305.1898057934523,316.5674406711914,-105.41774505419414,0.8052608676479317,-65.24345883420654
TN23C,228.62246175241938,22.518676014644726,264.2342663261865,372.84278334876154,1518.4846729924352,-865.2834573088592,701.6421542193281,-587.7730622715254,186.08751089769999,-266.5928669996973,372.8086807945173,-350.0674305102036,114.45001279373,70.21715059231558,1037.2798770347115,-894.8903478207019,79.7109521036554,-158.1080564618353,25.303545862466006,149.24531534465876,-263.65765706079566,301.9377713361439,-16.51173868982833,2.19833729176951,-49.971105313898185
TN25A,262.3777578378679,-12.006100015508032,173.45152507459994,256.80481216175906,1100.7084194049048,-511.1391731269897,471.6890631695909,-321.08072647327083,71.60692129901643,-187.8636989554916,243.8067162038536,-259.7375401426302,20.02545217669023,9.560274106938692,893.804212056556,-717.3687757834289,123.18376754620984,-406.792157322323,36.566044669472376,157.7958730842143,-434.16936945548724,424.55408027878536,127.00087226213651,-106.90393279181475,141.66729107701642
